Entries,3006
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
106,0
107,0
108,0
109,0
110,0
111,0
112,0
113,0
114,0
115,0
116,0
117,0
118,0
119,0
120,0
121,0
122,0
123,0
124,0
125,0
126,0
127,0
128,0
129,0
130,0
131,0
132,0
133,0
134,0
135,0
136,0
137,0
138,0
139,0
140,0
141,0
142,0
143,0
144,0
145,0
146,0
147,0
148,0
149,0
150,0
151,0
152,0
153,0
154,0
155,0
156,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,0
173,0
174,0
175,0
176,0
177,0
178,0
179,0
180,0
181,0
182,0
183,0
184,0
185,0
186,0
187,0
188,0
189,0
190,0
191,0
192,0
193,0
194,0
195,0
196,0
197,0
198,0
199,0
200,0
201,0
202,0
203,0
204,0
205,0
206,0
207,0
208,0
209,0
210,0
211,0
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
256,0
257,0
258,0
259,0
260,0
261,0
262,0
263,0
264,0
265,0
266,0
267,0
268,0
269,0
270,0
271,0
272,0
273,0
274,0
275,0
276,0
277,0
278,0
279,0
280,0
281,0
282,0
283,0
284,0
285,0
286,0
287,0
288,0
289,0
290,0
291,0
292,0
293,0
294,0
295,0
296,0
297,0
298,0
299,0
300,0
301,0
302,0
303,0
304,0
305,0
306,0
307,0
308,0
309,0
310,0
311,0
312,0
313,0
314,0
315,0
316,0
317,0
318,0
319,0
320,0
321,0
322,0
323,0
324,0
325,0
326,0
327,0
328,0
329,0
330,0
331,0
332,0
333,0
334,0
335,0
336,0
337,0
338,0
339,0
340,0
341,0
342,0
343,0
344,0
345,0
346,0
347,0
348,0
349,0
350,0
351,0
352,0
353,0
354,0
355,0
356,0
357,0
358,0
359,0
360,0
361,0
362,0
363,0
364,0
365,0
366,0
367,0
368,0
369,0
370,0
371,0
372,0
373,0
374,0
375,0
376,0
377,0
378,0
379,0
380,0
381,0
382,0
383,0
384,0
385,0
386,0
387,0
388,0
389,0
390,0
391,0
392,0
393,0
394,0
395,0
396,0
397,0
398,0
399,0
400,0
401,0
402,0
403,0
404,0
405,0
406,0
407,0
408,0
409,0
410,0
411,0
412,0
413,0
414,0
415,0
416,0
417,0
418,0
419,0
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,0
450,0
451,0
452,0
453,0
454,0
455,0
456,0
457,0
458,0
459,0
460,0
461,0
462,0
463,0
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,0
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,0
490,0
491,0
492,0
493,0
494,0
495,0
496,0
497,0
498,0
499,0
500,0
501,0
502,0
503,0
504,0
505,0
506,0
507,0
508,0
509,0
510,0
511,0
512,0
513,0
514,0
515,0
516,0
517,0
518,0
519,0
520,0
521,0
522,0
523,0
524,0
525,0
526,0
527,0
528,0
529,0
530,0
531,0
532,0
533,0
534,0
535,0
536,0
537,0
538,0
539,0
540,0
541,0
542,0
543,0
544,0
545,0
546,0
547,0
548,0
549,0
550,0
551,0
552,0
553,0
554,0
555,0
556,0
557,0
558,0
559,0
560,0
561,0
562,0
563,0
564,0
565,0
566,0
567,0
568,0
569,0
570,0
571,0
572,0
573,0
574,0
575,0
576,0
577,0
578,0
579,0
580,0
581,0
582,0
583,0
584,0
585,0
586,0
587,0
588,0
589,0
590,0
591,0
592,0
593,0
594,0
595,0
596,0
597,0
598,0
599,0
600,0
601,0
602,0
603,0
604,0
605,0
606,0
607,0
608,0
609,0
610,0
611,0
612,0
613,0
614,0
615,0
616,0
617,0
618,0
619,0
620,0
621,0
622,0
623,0
624,0
625,0
626,0
627,0
628,0
629,0
630,0
631,0
632,0
633,0
634,0
635,0
636,0
637,0
638,0
639,0
640,0
641,0
642,0
643,0
644,0
645,0
646,0
647,0
648,0
649,0
650,0
651,0
652,0
653,0
654,0
655,0
656,0
657,0
658,0
659,0
660,0
661,0
662,0
1,1
243,1
1,2
244,1
1,3
2,1
1,4
77,1
2,2
3,1
2,3
49,1
2,4
77,2
3,2
5,1
3,3
5,2
3,4
6,1
3,5
6,2
3,6
9,1
3,7
9,2
3,8
9,3
3,9
9,4
3,10
49,2
3,11
49,3
3,12
106,1
3,13
106,2
4,1
20,1
4,2
63,1
4,3
63,2
5,3
49,4
5,4
104,1
5,5
104,2
5,6
78,1
6,3
7,1
6,4
7,2
6,5
7,3
6,6
7,4
6,7
13,1
6,8
13,2
6,9
15,1
7,5
76,1
7,6
76,2
8,1
12,1
8,2
14,1
9,5
57,1
9,6
57,2
9,7
57,3
9,8
57,4
9,9
77,3
9,10
77,4
10,1
46,1
10,2
46,2
10,3
51,1
10,4
51,2
11,1
12,2
11,2
15,2
11,3
25,1
11,4
25,2
11,5
76,3
12,3
14,2
12,4
14,3
13,3
23,1
13,4
25,3
13,5
25,4
13,6
89,1
14,4
15,3
14,5
18,1
15,4
16,1
15,5
18,2
15,6
21,1
15,7
21,2
16,2
18,3
17,1
4,4
17,2
63,3
18,4
19,1
18,5
19,2
19,3
21,3
19,4
21,4
19,5
54,1
20,2
24,1
20,3
31,1
20,4
31,2
20,5
63,4
22,1
54,2
22,2
54,3
23,2
25,5
23,3
26,1
23,4
26,2
23,5
26,3
23,6
26,4
23,7
72,1
23,8
80,1
24,2
31,3
25,6
80,2
26,5
27,1
26,6
28,1
27,2
28,2
29,1
81,1
30,1
32,1
30,2
32,2
30,3
75,1
31,4
36,1
31,5
36,2
31,6
36,3
32,3
33,1
32,4
74,1
33,2
34,1
34,2
38,1
34,3
38,2
34,4
74,2
35,1
37,1
35,2
37,2
36,4
289,1
36,5
289,2
36,6
42,1
37,3
38,3
37,4
38,4
38,5
39,1
38,6
39,2
38,7
90,1
38,8
90,2
39,3
41,1
39,4
41,2
39,5
41,3
39,6
41,4
39,7
43,1
39,8
59,1
39,9
59,2
40,1
53,1
40,2
53,2
40,3
293,1
40,4
293,2
40,5
288,1
41,5
59,3
41,6
59,4
42,2
52,1
42,3
52,2
42,4
139,1
42,5
148,1
43,2
90,3
44,1
60,1
44,2
92,1
45,1
60,2
45,2
67,1
45,3
70,1
45,4
71,1
46,3
92,2
46,4
92,3
47,1
56,1
47,2
64,1
48,1
73,1
48,2
73,2
50,1
56,2
50,2
56,3
52,3
53,3
53,4
63,5
53,5
63,6
54,4
55,1
54,5
55,2
54,6
56,4
54,7
57,5
54,8
57,6
56,5
64,2
57,7
243,2
57,8
243,3
58,1
99,1
58,2
109,1
59,5
73,3
59,6
73,4
60,3
68,1
60,4
70,2
61,1
62,1
61,2
81,2
63,7
298,1
65,1
24,3
65,2
24,4
66,1
52,4
66,2
53,6
67,2
68,2
67,3
69,1
67,4
71,2
68,3
69,2
71,3
73,5
71,4
144,1
71,5
144,2
76,4
78,2
82,1
83,1
82,2
83,2
82,3
84,1
82,4
84,2
83,3
84,3
83,4
84,4
83,5
124,1
83,6
85,1
85,2
124,2
86,1
87,1
86,2
87,2
86,3
94,1
86,4
94,2
87,3
88,1
87,4
88,2
87,5
24,5
87,6
24,6
88,3
20,6
88,4
20,7
90,4
91,1
90,5
91,2
93,1
23,9
93,2
23,10
93,3
30,4
93,4
72,2
93,5
75,2
94,3
63,8
94,4
63,9
95,1
111,1
95,2
112,1
95,3
112,2
95,4
112,3
96,1
100,1
96,2
100,2
96,3
100,3
96,4
108,1
96,5
108,2
96,6
108,3
96,7
117,1
96,8
121,1
96,9
121,2
97,1
98,1
97,2
98,2
97,3
102,1
98,3
109,2
98,4
109,3
99,2
100,4
99,3
109,4
99,4
111,2
99,5
113,1
99,6
115,1
99,7
115,2
99,8
116,1
100,5
116,2
100,6
119,1
101,1
102,2
101,2
102,3
102,4
107,1
102,5
108,4
103,1
104,3
103,2
104,4
103,3
123,1
103,4
123,2
104,5
105,1
104,6
106,3
104,7
106,4
104,8
120,1
106,5
124,3
106,6
124,4
107,2
108,5
109,5
110,1
109,6
110,2
112,4
113,2
112,5
125,1
114,1
118,1
125,2
126,1
127,1
128,1
127,2
128,2
129,1
130,1
129,2
176,1
129,3
177,1
130,2
132,1
130,3
178,1
130,4
179,1
131,1
230,1
131,2
230,2
131,3
139,2
131,4
172,1
131,5
172,2
131,6
293,3
131,7
293,4
132,2
133,1
132,3
133,2
132,4
151,1
132,5
175,1
132,6
177,2
133,3
134,1
133,4
134,2
133,5
140,1
133,6
140,2
133,7
140,3
133,8
140,4
133,9
146,1
133,10
166,1
134,3
135,1
134,4
135,2
134,5
136,1
135,3
196,1
137,1
184,1
137,2
184,2
137,3
196,2
137,4
196,3
138,1
171,1
138,2
171,2
138,3
293,5
138,4
293,6
139,3
148,2
139,4
293,7
141,1
142,1
141,2
180,1
142,2
143,1
142,3
143,2
142,4
180,2
143,3
144,3
143,4
144,4
143,5
145,1
143,6
145,2
143,7
181,1
145,3
147,1
145,4
189,1
146,2
166,2
147,2
189,2
148,3
289,3
148,4
153,1
148,5
290,1
148,6
290,2
149,1
150,1
149,2
152,1
149,3
155,1
149,4
192,1
151,2
170,1
151,3
175,2
152,2
154,1
153,2
290,3
154,2
155,2
154,3
155,3
154,4
157,1
154,5
157,2
155,4
194,1
156,1
190,1
156,2
191,1
157,3
158,1
157,4
158,2
157,5
166,3
157,6
166,4
158,3
159,1
158,4
174,1
159,2
160,1
159,3
160,2
159,4
174,2
161,1
158,5
161,2
158,6
161,3
159,5
161,4
159,6
161,5
167,1
161,6
167,2
162,1
163,1
162,2
163,2
162,3
168,1
163,3
169,1
163,4
173,1
164,1
165,1
164,2
165,2
164,3
168,2
164,4
168,3
165,3
181,2
165,4
181,3
167,3
196,4
167,4
196,5
168,4
169,2
176,2
183,1
178,2
179,2
185,1
186,1
185,2
186,2
186,3
187,1
186,4
188,1
187,2
188,2
190,2
191,2
193,1
171,3
193,2
171,4
193,3
291,1
193,4
291,2
197,1
169,3
197,2
173,2
197,3
173,3
198,1
199,1
198,2
200,1
199,2
200,2
199,3
253,1
199,4
253,2
200,3
201,1
200,4
201,2
200,5
203,1
200,6
203,2
201,3
203,3
201,4
203,4
201,5
255,1
201,6
255,2
201,7
271,1
201,8
271,2
202,1
226,1
202,2
226,2
203,5
204,1
203,6
204,2
203,7
224,1
203,8
224,2
203,9
271,3
203,10
271,4
204,3
205,1
205,2
206,1
206,2
231,1
206,3
260,1
206,4
260,2
206,5
279,1
206,6
279,2
207,1
208,1
207,2
208,2
207,3
221,1
207,4
221,2
208,3
263,1
208,4
281,1
208,5
281,2
209,1
257,1
209,2
281,3
210,1
257,2
211,1
212,1
211,2
212,2
212,3
213,1
212,4
213,2
212,5
215,1
212,6
217,1
212,7
280,1
212,8
280,2
213,3
214,1
214,2
215,2
215,3
216,1
215,4
216,2
216,3
231,2
216,4
287,1
217,2
279,3
218,1
219,1
218,2
247,1
219,2
221,3
220,1
221,4
221,5
222,1
221,6
222,2
221,7
232,1
221,8
232,2
221,9
248,1
221,10
248,2
222,3
223,1
222,4
223,2
223,3
268,1
223,4
268,2
224,3
225,1
224,4
231,3
224,5
231,4
224,6
234,1
224,7
286,1
224,8
286,2
225,2
228,1
225,3
229,1
225,4
229,2
225,5
234,2
225,6
254,1
225,7
254,2
226,3
230,3
227,1
228,2
227,2
228,3
227,3
254,3
227,4
254,4
228,4
259,1
228,5
259,2
229,3
231,5
229,4
231,6
229,5
233,1
229,6
250,1
229,7
259,3
229,8
259,4
230,4
235,1
230,5
240,1
231,7
233,2
231,8
233,3
231,9
251,1
231,10
251,2
231,11
287,2
231,12
287,3
231,13
287,4
233,4
236,1
233,5
237,1
233,6
237,2
233,7
237,3
233,8
237,4
233,9
250,2
233,10
277,1
234,3
278,1
234,4
278,2
235,2
245,1
235,3
288,2
236,2
251,3
236,3
251,4
236,4
294,1
236,5
294,2
236,6
296,1
236,7
296,2
236,8
297,1
236,9
297,2
236,10
277,2
237,5
238,1
237,6
238,2
237,7
238,3
237,8
239,1
237,9
239,2
238,4
239,3
238,5
239,4
238,6
242,1
238,7
242,2
241,1
246,1
241,2
246,2
242,3
243,4
242,4
246,3
242,5
261,1
242,6
294,3
242,7
296,3
242,8
296,4
242,9
277,3
243,5
244,2
243,6
294,4
243,7
294,5
244,3
296,5
244,4
296,6
246,4
277,4
248,3
258,1
248,4
258,2
248,5
266,1
248,6
266,2
249,1
270,1
249,2
270,2
249,3
272,1
249,4
272,2
252,1
298,2
252,2
288,3
254,5
256,1
254,6
256,2
255,3
256,3
257,3
281,4
257,4
281,5
258,3
265,1
258,4
265,2
261,2
262,1
261,3
262,2
261,4
294,6
264,1
266,3
264,2
266,4
264,3
267,1
264,4
267,2
265,3
266,5
265,4
266,6
265,5
269,1
265,6
269,2
267,3
269,3
267,4
269,4
271,5
272,3
271,6
272,4
273,1
212,9
273,2
217,3
274,1
220,2
274,2
275,1
276,1
242,10
276,2
243,8
278,3
286,3
278,4
286,4
282,1
277,5
282,2
277,6
283,1
202,3
284,1
215,5
284,2
215,6
285,1
230,6
285,2
245,2
290,4
291,3
291,4
292,1
291,5
292,2
291,6
292,3
291,7
292,4
292,5
293,8
292,6
293,9
292,7
293,10
292,8
293,11
295,1
298,3
295,2
298,4
299,1
289,4
299,2
148,7
299,3
148,8
299,4
290,5
299,5
290,6
300,1
301,1
300,2
301,2
300,3
301,3
301,4
303,1
301,5
303,2
301,6
304,1
301,7
304,2
301,8
607,1
301,9
607,2
303,3
304,3
304,4
306,1
304,5
306,2
304,6
333,1
304,7
333,2
304,8
373,1
304,9
373,2
305,1
343,1
305,2
361,1
306,3
326,1
306,4
370,1
306,5
382,1
306,6
382,2
307,1
308,1
307,2
308,2
308,3
309,1
308,4
310,1
308,5
310,2
309,2
374,1
310,3
368,1
310,4
369,1
311,1
374,2
311,2
374,3
312,1
313,1
312,2
332,1
312,3
349,1
313,2
316,1
313,3
316,2
313,4
316,3
313,5
317,1
313,6
331,1
314,1
323,1
314,2
323,2
314,3
330,1
314,4
382,3
314,5
382,4
314,6
603,1
315,1
322,1
315,2
322,2
316,4
317,2
316,5
338,1
316,6
338,2
317,3
318,1
318,2
319,1
318,3
319,2
318,4
355,1
318,5
355,2
318,6
357,1
319,3
359,1
320,1
355,3
321,1
354,1
321,2
354,2
321,3
379,1
321,4
380,1
321,5
601,1
321,6
601,2
322,3
325,1
322,4
325,2
322,5
355,4
322,6
355,5
323,3
397,1
323,4
469,1
324,1
364,1
325,3
356,1
326,2
370,2
326,3
384,1
326,4
384,2
327,1
345,1
327,2
350,1
327,3
372,1
327,4
377,1
328,1
348,1
328,2
349,2
329,1
371,1
329,2
371,2
329,3
379,2
329,4
380,2
329,5
605,1
329,6
605,2
330,2
371,3
330,3
382,5
330,4
382,6
331,2
332,2
331,3
378,1
334,1
346,1
334,2
375,1
336,1
609,1
337,1
341,1
337,2
341,2
337,3
382,7
337,4
382,8
338,3
346,2
338,4
346,3
339,1
360,1
340,1
359,2
342,1
366,1
342,2
367,1
342,3
375,2
342,4
618,1
343,2
344,1
346,4
362,1
346,5
362,2
347,1
348,2
347,2
376,1
351,1
352,1
352,2
369,2
353,1
354,3
353,2
354,4
355,6
358,1
360,2
361,2
361,3
381,1
362,3
363,1
362,4
363,2
364,2
365,1
365,2
618,2
366,2
618,3
371,4
603,2
382,9
384,3
382,10
384,4
382,11
603,3
382,12
603,4
383,1
602,1
383,2
602,2
383,3
606,1
384,5
386,1
384,6
386,2
387,1
392,1
387,2
397,2
387,3
493,1
388,1
389,1
388,2
390,1
388,3
394,1
388,4
400,1
388,5
400,2
389,2
390,2
389,3
398,1
389,4
398,2
390,3
396,1
390,4
399,1
391,1
468,1
392,2
401,1
392,3
401,2
392,4
441,1
393,1
394,2
393,2
394,3
393,3
487,1
393,4
488,1
394,4
395,1
394,5
395,2
394,6
442,1
394,7
443,1
395,3
442,2
399,2
404,1
400,3
403,1
401,3
405,1
401,4
405,2
401,5
431,1
401,6
431,2
402,1
435,1
402,2
435,2
402,3
435,3
402,4
435,4
405,3
425,1
405,4
425,2
405,5
441,2
406,1
407,1
406,2
407,2
406,3
424,1
406,4
424,2
406,5
444,1
406,6
453,1
406,7
453,2
406,8
460,1
407,3
408,1
407,4
408,2
407,5
417,1
407,6
417,2
407,7
424,3
408,3
409,1
408,4
412,1
408,5
412,2
408,6
419,1
410,1
412,3
410,2
412,4
410,3
438,1
412,5
437,1
413,1
419,2
413,2
445,1
414,1
579,1
415,1
428,1
415,2
596,1
416,1
455,1
417,3
418,1
417,4
449,1
417,5
450,1
417,6
595,1
417,7
595,2
417,8
595,3
420,1
435,5
421,1
432,1
421,2
615,1
422,1
433,1
422,2
435,6
423,1
427,1
424,4
451,1
426,1
454,1
427,2
428,2
427,3
428,3
428,4
596,2
430,1
454,2
431,3
624,1
432,2
456,1
432,3
457,1
433,2
435,7
434,1
435,8
434,2
458,1
434,3
622,1
436,1
596,3
437,2
447,1
439,1
615,2
440,1
614,1
440,2
614,2
444,2
460,2
445,2
446,1
447,2
448,1
450,2
459,1
451,2
452,1
455,2
477,1
456,2
457,2
460,3
462,1
460,4
462,2
461,1
463,1
461,2
463,2
461,3
469,2
461,4
469,3
462,3
464,1
462,4
464,2
462,5
467,1
462,6
467,2
463,3
482,1
463,4
482,2
463,5
490,1
463,6
490,2
464,3
466,1
464,4
466,2
464,5
471,1
464,6
471,2
464,7
489,1
464,8
489,2
464,9
489,3
464,10
489,4
465,1
490,3
465,2
490,4
465,3
491,1
465,4
491,2
465,5
517,1
466,3
476,1
466,4
476,2
466,5
481,1
466,6
481,2
467,3
468,2
467,4
470,1
468,3
470,2
470,3
471,3
470,4
471,4
470,5
485,1
470,6
485,2
472,1
473,1
472,2
473,2
472,3
485,3
472,4
485,4
472,5
535,1
472,6
535,2
473,3
500,1
474,1
475,1
474,2
475,2
475,3
476,3
475,4
476,4
477,2
478,1
477,3
480,1
477,4
480,2
477,5
483,1
477,6
483,2
477,7
484,1
478,2
484,2
478,3
486,1
479,1
480,3
479,2
480,4
479,3
489,5
479,4
489,6
481,3
483,3
481,4
483,4
482,3
490,5
482,4
490,6
482,5
583,1
482,6
583,2
491,3
581,1
491,4
581,2
492,1
494,1
493,2
517,2
493,3
517,3
493,4
538,1
493,5
538,2
495,1
498,1
495,2
498,2
495,3
629,1
495,4
629,2
496,1
530,1
496,2
530,2
496,3
530,3
496,4
530,4
497,1
513,1
497,2
616,1
498,3
558,1
499,1
500,2
499,2
500,3
499,3
545,1
499,4
567,1
499,5
567,2
499,6
632,1
501,1
502,1
501,2
502,2
501,3
503,1
501,4
503,2
501,5
504,1
501,6
504,2
501,7
504,3
501,8
505,1
501,9
518,1
501,10
518,2
501,11
523,1
501,12
530,5
501,13
574,1
501,14
575,1
502,3
530,6
502,4
530,7
502,5
531,1
502,6
575,2
503,3
566,1
503,4
566,2
504,4
505,2
504,5
506,1
504,6
506,2
504,7
515,1
504,8
515,2
504,9
524,1
504,10
524,2
507,1
508,1
507,2
515,3
507,3
515,4
507,4
577,1
508,2
510,1
509,1
514,1
509,2
514,2
509,3
514,3
509,4
520,1
509,5
576,1
510,2
511,1
510,3
512,1
510,4
577,2
511,2
512,2
511,3
534,1
512,3
552,1
513,2
519,1
513,3
522,1
513,4
560,1
514,4
557,1
514,5
557,2
514,6
576,2
515,5
569,1
515,6
569,2
515,7
571,1
515,8
571,2
516,1
552,2
517,4
528,1
517,5
555,1
517,6
555,2
517,7
581,3
518,3
521,1
518,4
529,1
518,5
529,2
518,6
533,1
518,7
540,1
518,8
540,2
518,9
548,1
518,10
548,2
518,11
572,1
518,12
572,2
519,2
522,2
520,2
576,3
521,2
533,2
521,3
547,1
521,4
573,1
522,3
578,1
522,4
578,2
523,2
525,1
523,3
525,2
523,4
572,3
523,5
572,4
523,6
574,2
523,7
634,1
525,3
526,1
525,4
526,2
525,5
547,2
525,6
547,3
527,1
547,4
527,2
635,1
530,8
531,2
532,1
547,5
532,2
547,6
534,2
552,3
534,3
552,4
536,1
548,3
536,2
551,1
536,3
559,1
536,4
559,2
537,1
541,1
537,2
542,1
537,3
542,2
537,4
638,1
537,5
639,1
538,3
558,2
538,4
564,1
538,5
564,2
538,6
629,3
538,7
629,4
538,8
633,1
539,1
565,1
539,2
565,2
539,3
566,3
539,4
566,4
541,2
593,1
541,3
593,2
541,4
637,1
541,5
637,2
541,6
638,2
542,3
543,1
542,4
642,1
542,5
642,2
543,2
546,1
543,3
553,1
543,4
554,1
543,5
589,1
543,6
589,2
543,7
640,1
544,1
546,2
544,2
587,1
544,3
645,1
545,2
631,1
545,3
631,2
545,4
632,2
546,3
644,1
546,4
644,2
547,7
573,2
547,8
636,1
548,4
549,1
548,5
550,1
548,6
550,2
548,7
559,3
549,2
559,4
553,2
554,2
553,3
612,1
555,3
556,1
555,4
556,2
555,5
557,3
555,6
557,4
559,5
562,1
559,6
563,1
560,2
561,1
562,2
563,2
567,3
630,1
567,4
630,2
568,1
571,3
568,2
571,4
569,3
570,1
569,4
570,2
578,3
580,1
578,4
580,2
578,5
591,1
578,6
591,2
578,7
597,1
578,8
597,2
580,3
599,1
582,1
597,3
582,2
597,4
582,3
599,2
582,4
599,3
584,1
597,5
584,2
597,6
584,3
597,7
584,4
597,8
584,5
623,1
585,1
586,1
585,2
586,2
585,3
608,1
586,3
588,1
586,4
608,2
586,5
611,1
586,6
621,1
586,7
621,2
588,2
590,1
588,3
590,2
588,4
611,2
589,3
612,2
590,3
592,1
590,4
592,2
590,5
594,1
590,6
594,2
591,3
598,1
591,4
610,1
599,4
600,1
599,5
600,2
600,3
602,3
600,4
602,4
602,5
604,1
602,6
604,2
604,3
609,2
604,4
616,2
606,2
609,3
606,3
619,1
606,4
619,2
647,1
648,1
613,1
626,1
614,3
624,2
614,4
624,3
625,1
626,2
625,2
627,1
625,3
627,2
635,2
636,2
635,3
637,3
635,4
637,4
640,2
641,1
640,3
642,3
640,4
644,3
641,2
642,4
644,4
646,1
644,5
646,2
354,5
194,2
354,6
155,5
354,7
155,6
600,5
299,6
600,6
299,7
649,1
650,1
649,2
650,2
649,3
650,3
649,4
650,4
651,1
524,3
650,5
652,1
650,6
652,2
653,1
651,2
653,2
654,1
655,1
510,5
656,1
650,7
656,2
650,8
656,3
655,2
656,4
657,1
656,5
652,3
658,1
651,3
658,2
524,4
657,2
654,2
651,4
654,3
654,4
659,1
654,5
659,2
660,1
661,1
660,2
661,2
660,3
656,6
660,4
656,7
652,4
659,3
652,5
654,6
662,1
661,3
662,2
658,3
530,9
662,3
530,10
662,4
530,11
662,5
496,5
660,5
496,6
661,4
496,7
661,5
510,6
654,7
510,7
654,8
